estado_est;estado_est_desc;sector;sector_desc;cue;anexo;cueanexo;cui;estado_loc;estado_loc_desc;email;nombre_est;nombre_loc;barrio;calle;num;point_x;point_y;de;comuna;mingob;d_mingob;depfun;d_depfun;tipest;d_tipest;Oferta_CABA;Oferta_CABA_cod
1;activo;2;Privada;202729;00;20272900;201919;1;activo;JARDINDELDELFIN@GMAIL.COM;JARDIN DEL DELFIN;JARDIN DEL DELFIN;CABALLITO;AVDA. DR. HONORIO PUEYRREDON;552;102010,5004;101750,3531;07;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202731;00;20273100;202024;1;activo;TENDERNESS.INFO@GMAIL.COM;TENDERNESS;TENDERNESS;CABALLITO;HORTIGUERA;216;101554,802;100488,6574;08;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202733;00;20273300;201979;1;activo;KINDERPLANET2363@GMAIL.COM;KINDER PLANET;KINDER PLANET;BELGRANO;SUPERI;2363;99516,5593;107088,1674;10;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202734;00;20273400;202121;1;activo;KINDERBELGRANO@GMAIL.COM;KINDER BELGRANO DE AFSD SRL;KINDER BELGRANO DE AFSD SRL;BELGRANO;LA PAMPA;2589;100661,8393;107039,8136;10;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202737;00;20273700;202273;1;activo;info@TAMABA.EDU.AR;INSTITUTO TERCIARIO TAMABA;INSTITUTO TERCIARIO TAMABA;BALVANERA;ADOLFO ALSINA;1994;106305,8395;101935,5615;03;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;1;Estatal;202738;00;20273800;200006;1;activo;deaa_cens90_de1@bue.edu.ar;CENS Nº 90 DE 01;CENS Nº 90 DE 01;RETIRO;BASAVILBASO;1295;107915,1362;104016,3883;01;01;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202739;00;20273900;200097;1;activo;dfts_ifts28_de3@bue.edu.ar;IFTS Nº 28 DE 02;IFTS Nº 28 DE 02;ALMAGRO;BARTOLOME MITRE;3560;104263,1368;102057,5861;02;05;1;Ministerio de Educación;42;Dirección de Educación Técnica Superior;4243;Institutos de Formación Técnica Superior;Nivel superior no universitario común;SNUCom
1;activo;1;Estatal;202740;00;20274000;202695;1;activo;dei_jm6_de18@bue.edu.ar;JARDIN MATERNAL Nº 6 DE 18;JARDIN MATERNAL Nº 6 DE 18;MONTE CASTRO;ELPIDIO GONZALEZ;5149;95922,48819;100350,8452;18;10;1;Ministerio de Educación;10;Dirección de Educación Inicial;1014;Jardines Maternales (JM);Nivel inicial común - Jardín maternal;MatCom
1;activo;1;Estatal;202742;00;20274200;202660;1;activo;EMAESTROS@BUE.EDU.AR;ESCUELA DE MAESTROS;ESCUELA DE MAESTROS;RETIRO;CARLOS H. PERETTE Y CALLE 10;;107607,4706;105267,9648;01;01;1;Ministerio de Educación;1;Dirección General Escuela de Maestros;102;Escuela de Maestros;Cursos de Capacitación de nivel superior;CursosSNU
1;activo;1;Estatal;202743;00;20274300;202660;1;activo;deaa_ce_administracion@bue.edu.ar;PROGRAMA CONTEXTO ENCIERRO;PROGRAMA CONTEXTO ENCIERRO;RETIRO;CARLOS PERETTE;770;107607,4706;105267,9648;01;01;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel primario de jóvenes y adultos, Nivel secundario de jóvenes y adultos;PriAdu - SecAdu
1;activo;1;Estatal;202743;01;20274301;200582;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;INSTITUTO SAN MARTIN;PARQUE CHACABUCO;BALDOMERO FERNANDEZ MORENO;1783;101173,3866;99519,68891;11;07;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel primario de jóvenes y adultos, Nivel secundario de jóvenes y adultos;PriAdu - SecAdu
1;activo;1;Estatal;202743;02;20274302;202137;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;INSTITUTO AGOTE;PALERMO;CHARCAS;4602;103457,3321;105245,5337;09;14;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel primario de jóvenes y adultos, Nivel secundario de jóvenes y adultos;PriAdu - SecAdu
1;activo;1;Estatal;202743;03;20274303;200351;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;INSTITUTO BELGRANO;BALVANERA;AVDA. BELGRANO;2670;105461,0161;101610,5584;06;03;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel primario de jóvenes y adultos, Nivel secundario de jóvenes y adultos;PriAdu - SecAdu
1;activo;1;Estatal;202743;06;20274306;200800;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;UNIDAD CARCELARIA DEVOTO;VILLA DEVOTO;BERMUDEZ;2651;95255,3212;101579,9753;17;11;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel primario de jóvenes y adultos, Nivel secundario de jóvenes y adultos;PriAdu - SecAdu
1;activo;1;Estatal;202743;07;20274307;202138;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;CASA FLORES;FLORES;AVDA. CNEL. ESTEBAN BONORINO;884;100802,3558;99100,58951;11;07;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202743;09;20274309;202176;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;CASA LUCERO;VILLA SOLDATI;LACARRA;3147;101073,3419;96117,94431;21;08;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202743;10;20274310;200940;1;activo;DEAA_CE_ADMINISTRACION@BUE.EDU.AR;PROGRAMA CONTEXTO ENCIERRO;CASA PIERES;LINIERS;PIERES;258;95280,1918;98513,04391;20;09;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6070;Programa Contextos de Encierro;Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202745;00;20274500;202135;1;activo;dei_ei7_de4@bue.edu.ar;ESCUELA INFANTIL Nº 07 DE 04 CASA AMARILLA;ESCUELA INFANTIL Nº 07 DE 04 CASA AMARILLA;BOCA;PALOS S/N;;109115,06;99595,04721;04;04;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;202747;00;20274700;202707;1;activo;INFO@WALTERBENJAMIN.ORG.AR;INSTITUTO WALTER BENJAMIN DE COMUNICACION Y CULTURA CONTEMPO;INSTITUTO WALTER BENJAMIN DE COMUNICACION Y CULTURA CONTEMPO;PALERMO;GORRITI;4482;103422,857;104011,3913;02;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202748;00;20274800;202202;1;activo;escuelaomob2019@gmail.com;ESCUELA INTEGRAL CASA DE MOISES;ESCUELA INTEGRAL CASA DE MOISES;FLORES;FELIPE VALLESE;2953;99025,3406;100660,8512;12;07;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común;PriCom
1;activo;2;Privada;202749;00;20274900;202248;1;activo;institutotra.so@gmail.com;INSTITUTO TRASO;INSTITUTO TRASO;CABALLITO;PAYSANDU;564;101227,5735;101393,7016;07;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Educación integral para adolescentes y jóvenes - Especial;EducIntEsp
1;activo;2;Privada;202750;00;20275000;202207;1;activo;PRIMARIACOMPRENDER@GMAIL.COM;INSTITUTO COMPRENDER;INSTITUTO COMPRENDER;CHACARITA;JUAN GREGORIO LEMOS;184;101382,0572;104430,4478;14;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario especial;PriEsp
1;activo;2;Privada;202752;00;20275200;201567;1;activo;INFO@INSTITUTOALBERDI.COM;INSTITUTO JUAN B ALBERDI;INSTITUTO JUAN B ALBERDI;FLORES;AVDA. JUAN BAUTISTA ALBERDI;2241;100354,9897;99870,35041;11;07;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;2;Privada;202753;00;20275300;202157;1;activo;JARDINMATERNALSM@HOTMAIL.COM;JARDIN MATERNAL STELLA MARIS;JARDIN MATERNAL STELLA MARIS;CABALLITO;AVDA. PATRICIAS ARGENTINAS;351;102743,6037;102692,109;02;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202756;00;20275600;202160;1;activo;EJARDINDELOSBUENOSAIRES@GMAIL.COM;EL JARDIN DE LOS BUENOS AIRES;EL JARDIN DE LOS BUENOS AIRES;MONTSERRAT;AVDA. PTE. JULIO A. ROCA;751;107898,9839;101891,6385;03;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202757;00;20275700;202158;1;activo;TIEMPODEDUENDES@GMAIL.COM;JARDIN TIEMPOS DE DUENDES;JARDIN TIEMPOS DE DUENDES;BARRACAS;ARISTOBULO DEL VALLE;1725;108039,6039;99249,25721;05;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202759;00;20275900;202152;1;activo;PEQUEALDEA@YAHOO.COM.AR;ESCUELA INFANTIL PEQUEÑA ALDEA;ESCUELA INFANTIL PEQUEÑA ALDEA;FLORES;FELIPE VALLESE;1717;100470,3128;101301,342;07;07;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202760;00;20276000;202154;1;activo;DIRECCIONPEDAGOGICAHABIAUNAVEZ@GMAIL.COM;HABIA UNA VEZ;HABIA UNA VEZ;VILLA GRAL. MITRE;TERRERO;1321;100025,0857;101833,3495;07;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202761;00;20276100;202153;1;activo;CABALLITO@JARDINPAUPAU.COM.AR;PAU-PAU CABALLITO;PAU-PAU CABALLITO;PARQUE CHACABUCO;AVDA. DIRECTORIO;486;102742,2269;100123,7688;08;07;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202765;00;20276500;202240;1;activo;cfp.30@bue.edu.ar;CFP Nº 30 DE 06;CFP Nº 30 DE 06;BOEDO;JOSE MARMOL;1350;103687,3653;99855,79171;06;05;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;2;Privada;202766;00;20276600;202252;1;activo;ESCUELAINFANTILCAUCE@HOTMAIL.COM;CAUCE XXI;CAUCE XXI;MONTSERRAT;SOLIS;480;106702,3116;101624,8968;03;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202769;00;20276900;202255;1;activo;MIJARDINBROTECITOS@HOTMAIL.COM.AR;DE BROTECITOS;DE BROTECITOS;VILLA SANTA RITA;ALEJANDRO MAGARIÑOS CERVANTES;2884;98516,3115;101763,4628;12;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202778;00;20277800;202264;1;activo;ESCUELAINFANTIL_RYM@LIVE.COM.AR;ESCUELA INFANTIL RULOS Y MOÑOS;ESCUELA INFANTIL RULOS Y MOÑOS;LINIERS;IBARROLA;7065;94268,6472;98646,90101;20;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202779;00;20277900;202292;1;activo;DULCEESPERA@FIBERTEL.COM.AR;DULCE ESPERA;DULCE ESPERA;ALMAGRO;SARMIENTO;4620;102981,5944;102776,4057;02;05;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202780;00;20278000;202267;1;activo;VERONICA_MANCEBOF@HOTMAIL.COM;CHISPITA;CHISPITA;PALERMO;BULNES;1461;104303,0016;103844,174;02;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202781;00;20278100;202268;1;activo;residencianunez@hotmail.com;SOLCITO;SOLCITO;BALVANERA;JUNIN;624;106064,6123;103040,2333;01;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202782;00;20278200;202702;1;activo;alegrescamapnitas@yahoo.com.ar;ALEGRES CAMPANITAS;ALEGRES CAMPANITAS;LINIERS;PILAR;763;94965,51004;97944,21246;20;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202784;00;20278400;202270;1;activo;JARDINDELAUNION@HOTMAIL.COM;JARDIN DE LA UNION;JARDIN DE LA UNION;RETIRO;AVDA. DE LOS INMIGRANTES;1950;108405,9237;104850,1809;01;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202787;00;20278700;202250;1;activo;secretaria@iseha.edu.ar;INST. SUP. DE ENSEÑANZA HOTELERO GASTRONOMICA;INST. SUP. DE ENSEÑANZA HOTELERO GASTRONOMICA;SAN NICOLAS;TUCUMAN;1610;106745,388;103031,2891;01;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202788;00;20278800;202234;1;activo;ELDUENDEROJO@HOTMAIL.COM.AR;EL DUENDE ROJO;EL DUENDE ROJO;BALVANERA;JEAN JURES;967;105191,0308;103396,776;02;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202791;00;20279100;202163;1;activo;jardinmariaevaperon@gmail.com;ASOC CIVIL JARDIN MATERNAL Y DE INFANTES EVA PERON;ASOC CIVIL JARDIN MATERNAL Y DE INFANTES EVA PERON;MONTSERRAT;AVDA. PTE. JULIO A. ROCA;651;108035,157;102028,4306;03;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202793;00;20279300;200282;1;activo;INSCAACUPE@YAHOO.COM.AR;INSTITUTO NUESTRA SEÑORA DE LOS MILAGROS DE CAACUPE;INSTITUTO NUESTRA SEÑORA DE LOS MILAGROS DE CAACUPE;BARRACAS;OSVALDO CRUZ;3470;106100,8833;97015,62341;05;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel secundario común, Nivel secundario de jóvenes y adultos;MatCom - JardCom - SecCom - SecAdu
1;activo;2;Privada;202793;01;20279301;200278;1;activo;S/D;INSTITUTO NUESTRA SEÑORA DE LOS MILAGROS DE CAACUPE;INSTITUTO NTRA SRA. DE LOS MILAGROS DE CAACUPE;NUEVA POMPEYA;PEPIRI;1462;105236,8955;97155,91141;05;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común;PriCom
1;activo;1;Estatal;202794;00;20279400;202172;1;activo;CFP.32@BUE.EDU.AR;CFP Nº 32 DE 03;CFP Nº 32 DE 03;MONTSERRAT;SOLIS;773;106679,0305;101273,1115;03;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202795;00;20279500;202174;1;activo;cfp33_de4@bue.edu.ar;CFP Nº 33 DE 04;CFP Nº 33 DE 04;SAN TELMO;AVDA. PASEO COLON;731;108596,2633;101422,0479;04;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;2;Privada;202797;00;20279700;201230;1;activo;CONZUECOSELGATO@GMAIL.COM;CENTRO EDUCATIVO INFANTIL EL GATO CON ZUECOS;CENTRO EDUCATIVO INFANTIL EL GATO CON ZUECOS;BALVANERA;RINCON;507;106152,0327;101535,0352;03;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;202799;00;20279900;202015;1;activo;VIVIPULGAR@YAHOO.COM;JARDIN PULGARCITO;JARDIN PULGARCITO;RECOLETA;AZCUENAGA;826;105701,3809;103347,1048;01;02;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9092;Inst. Educ. Asistenciales no Incorporados a la Enseñanza Oficial;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202800;00;20280000;202146;1;activo;dei_jm10_de9@bue.edu.ar;JARDIN MATERNAL Nº 10 DE 09 MANUEL BELGRANO;JARDIN MATERNAL Nº 10 DE 09 MANUEL BELGRANO;PALERMO;TTE. BENJAMIN MATIENZO;1880;102607,2593;106613,4862;09;14;1;Ministerio de Educación;10;Dirección de Educación Inicial;1014;Jardines Maternales (JM);Nivel inicial común - Jardín maternal;MatCom
1;activo;1;Estatal;202801;00;20280100;202228;1;activo;secretariainicialyprimaria@seadea.edu.ar/ secretariasecundaria@seadea.edu.ar;SERVICIO DE EDUC. A DISTANCIA AL EXTERIOR (SEADE);SERVICIO DE EDUC. A DISTANCIA AL EXTERIOR (SEADE);PALERMO;AVDA. CABILDO;65;102473,6486;106102,0808;09;14;0;No corresponde;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;JardCom - PriCom - SecCom
1;activo;1;Estatal;202802;00;20280200;202178;1;activo;dei_ei8_de21@bue.edu.ar;ESCUELA INFANTIL Nº 08 DE 21;ESCUELA INFANTIL Nº 08 DE 21;VILLA LUGANO;JOSE BARROS PAZOS;5250;99655,4406;94742,86371;21;08;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;202803;00;20280300;202179;1;activo;DEI_EI11_DE5@BUE.EDU.AR;ESCUELA INFANTIL Nº 11 DE 05;ESCUELA INFANTIL Nº 11 DE 05;PARQUE PATRICIOS;LOS PATOS;3004;105335,0137;98665,16881;05;04;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;202804;00;20280400;202180;1;activo;dei_ei12de19@bue.edu.ar;ESCUELA INFANTIL Nº 12 DE 19;ESCUELA INFANTIL Nº 12 DE 19;VILLA SOLDATI;PERGAMINO;3045;101597,2291;96404,90691;19;08;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;202806;00;20280600;200370;1;activo;dep_cecdie22_de7@bue.edu.ar;CECIE Nº 22 DE 07;CECIE Nº 22 DE 07;CABALLITO;HIDALGO;635;102096,1793;101899,6808;07;06;1;Ministerio de Educación;20;Dirección de Educación Primaria;2025;Centros Educativos Complementarios de Idiomas Extranjeros;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202807;00;20280700;200598;1;activo;dep_cecdie23_de12@bue.edu.ar;CECIE Nº 23 DE 12;CECIE Nº 23 DE 12;VILLA SANTA RITA;ALEJANDRO MAGARIÑOS CERVANTES;2865;98525,2564;101804,8329;12;11;1;Ministerio de Educación;20;Dirección de Educación Primaria;2025;Centros Educativos Complementarios de Idiomas Extranjeros;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202808;00;20280800;200661;1;activo;dep_cecdie24_de14@bue.edu.ar;CECIE Nº 24 DE 14;CECIE Nº 24 DE 14;PARQUE CHAS;COMBATIENTES DE MALVINAS;3234;99066,384;105134,7346;14;15;1;Ministerio de Educación;20;Dirección de Educación Primaria;2025;Centros Educativos Complementarios de Idiomas Extranjeros;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202809;00;20280900;200952;1;activo;dep_cecdie25_de21@bue.edu.ar;CECIE Nº 25 DE 21;CECIE Nº 25 DE 21;VILLA LUGANO;JOSE IGNACIO RUCCI;3961;98402,9628;94747,99821;21;08;1;Ministerio de Educación;20;Dirección de Educación Primaria;2025;Centros Educativos Complementarios de Idiomas Extranjeros;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;202810;00;20281000;202178;1;activo;dep_epc19_de21@bue.edu.ar;HERMANOS LATINOAMERICANOS;HERMANOS LATINOAMERICANOS;VILLA LUGANO;POLA;4351;99655,4406;94742,86371;21;08;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;202811;00;20281100;200627;1;activo;DEAA_CENS91_DE13@BUE.EDU.AR;CENS Nº 91 DE 13;CENS Nº 91 DE 13;VILLA LUGANO;MIRALLA;2666;98286,0299;96282,96831;13;08;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;202814;00;20281400;202145;1;activo;dei_ei8_de4@bue.edu.ar;ESCUELA INFANTIL Nº 08 DE 04;ESCUELA INFANTIL Nº 08 DE 04;SAN TELMO;AVDA. INDEPENDENCIA;569;108167,4754;101345,6287;04;01;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;202815;00;20281500;202226;1;activo;sead@educacion.gob.ar;SERVICIO DE EDUCACION A DISTANCIA (SEAD);SERVICIO DE EDUCACION A DISTANCIA (SEAD);RECOLETA;MARCELO T. DE ALVEAR;1650;106659,3714;103530,8422;01;02;0;No corresponde;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel primario común, Nivel secundario común;PriCom - SecCom
1;activo;1;Estatal;202816;00;20281600;202188;1;activo;dei_ei6_de15@bue.edu.ar;ESCUELA INFANTIL Nº 06 DE 15 NARANJO EN FLOR;ESCUELA INFANTIL Nº 06 DE 15 NARANJO EN FLOR;SAAVEDRA;GALVAN;3710;97285,7123;107518,7804;15;12;1;Ministerio de Educación;10;Dirección de Educación Inicial;1015;Escuelas Infantiles (EI);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;202817;00;20281700;202225;1;activo;alumnos@campus.enerc.gob.ar;ESC. NAC. DE EXPERIM. Y REALIZACION CINEMATOGRAFICA;ESC. NAC. DE EXPERIM. Y REALIZACION CINEMATOGRAFICA;MONTSERRAT;MORENO;1199;107353,1582;101929,4131;03;01;0;No corresponde;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202820;00;20282000;202293;1;activo;LOGOTERAPIA7@YAHOO.COM.AR;CPEL CENTRO DE PSICOL. EXISTENCIAL Y LOGOTERAPIA;CPEL CENTRO DE PSICOL. EXISTENCIAL Y LOGOTERAPIA;RECOLETA;PARAGUAY;1935;106247,3367;103398,3672;01;02;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202821;00;20282100;202238;1;activo;INSTITUTO@SEDEBA.ORG.AR;INSTITUTO DE FORM. SUP. SEDEBA;INSTITUTO DE FORM. SUP. SEDEBA;VILLA CRESPO;AVDA. CORRIENTES;5295;102186,8592;103362,7195;09;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;2;Privada;202822;00;20282200;200112;1;activo;facultar@facultar.org.ar;INST. SUPERIOR FACULTAR;INST. SUPERIOR FACULTAR;BALVANERA;VIAMONTE;2518;105541,6912;103121,5501;02;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
